is_correct,q_difficulty,q_date,dollar_value,clue_char_len,seconds_to_answer,category,insert_date
True,2,2017,800,170,26.1,HOLIDAYS & OBSERVANCES,2023-10-20 13:18:43.619318
False,1,1996,200,87,21.96,U.S. PRESIDENTS,2023-10-20 13:19:16.621599
False,2,1991,800,106,25.68,THEATRE,2023-10-20 13:19:49.039095
True,4,2015,800,104,9.55,LAST NAMES IN THE HARRY POTTER BOOKS,2023-10-20 15:56:03.800449
True,5,2001,1000,110,29.2,HARRY POTTER,2023-10-20 18:34:46.270445
True,4,2014,800,90,5.8,HARRY POTTER & THE CHAPTER TITLES,2023-10-20 18:35:22.171180
True,4,2016,800,99,232.76,SCRAMBLED HARRY POTTER CHARACTERS,2023-10-20 18:42:21.362759
True,1,2015,200,74,5.63,LAST NAMES IN THE HARRY POTTER BOOKS,2023-10-20 19:16:30.423707
True,1,2006,400,132,19.48,THE HARRY POTTER BOOKS,2023-10-20 19:21:35.572998
True,5,2023,1000,312,1526.88,DANIEL RADCLIFFE ON HARRY POTTER,2023-10-20 19:47:19.844151
False,2,2007,400,133,8.1,FASHION FUN,2023-10-23 08:31:31.883022
True,3,2004,600,124,10.73,MACHINERY,2023-10-23 08:31:47.384377
False,3,2011,1200,67,7.45,THE SHERLOCK HOLMES FILE,2023-10-23 10:43:45.304129
False,2,1987,400,121,8.63,SUDDEN DEATH,2023-10-23 10:43:56.862621
False,1,2013,200,77,14.77,REPHRASING CLICHES,2023-10-23 10:44:17.539543
False,4,2009,1600,140,35.91,THE OLD MAN,2023-10-23 10:45:03.326461
False,2,2009,400,93,9.3,"THE ""ANTI""-CATEGORY",2023-10-23 10:45:18.733914
False,5,2006,2000,145,5.95,POETIC LINES,2023-10-23 10:45:35.649322
True,5,2017,1000,85,4.12,MAJOR LEAGUE BASEBALL TEAM NICKNAMES,2023-10-23 10:45:44.974125
True,3,1998,1200,136,15.0,BASEBALL,2023-10-23 10:46:10.485600
False,4,2011,1600,73,14.88,BIOPICS BY SUBJECT,2023-10-23 13:29:21.295064
False,1,1986,200,115,11.39,GAME SHOWS,2023-10-23 13:29:39.732012
True,3,2001,600,55,5.13,SPORTS CUPS,2023-10-23 13:29:51.948176
False,1,1997,400,111,24.27,“R” MOVIES,2023-10-23 13:30:24.635087
False,3,2002,1200,100,14.39,MEL GIBSON MOVIES,2023-10-23 13:30:45.245627
False,4,1994,800,126,8.81,SILENT MOVIES,2023-10-23 13:30:57.581334
True,3,2021,600,122,12.74,TV ANIMATION,2023-10-23 13:31:15.646068
True,2,1994,400,145,13.19,ANIMATION,2023-10-23 13:31:36.832763
True,3,2006,600,192,13.06,ANIMATION,2023-10-23 13:31:55.980965
True,1,2008,400,150,11.69,WE HAVE MET THE ANIME,2023-10-23 13:32:17.306827
True,3,2008,1200,171,10.5,WE HAVE MET THE ANIME,2023-10-23 13:32:34.565004
True,5,2008,2000,158,22.73,WE HAVE MET THE ANIME,2023-10-23 13:33:01.326670
True,4,2008,1600,154,24.38,WE HAVE MET THE ANIME,2023-10-23 13:37:13.946989
True,2,2008,800,154,134.91,WE HAVE MET THE ANIME,2023-10-23 13:41:01.059585
True,5,2016,1000,437,14.03,THE MAGIC OF LAIKA ANIMATION,2023-10-23 13:41:52.447661
False,1,2001,200,137,13.14,WORLD OF ANIMATION,2023-10-23 13:42:15.417558
False,2,2021,400,133,17.27,TV ANIMATION,2023-10-23 13:42:37.828211
True,5,2011,2000,152,6.08,ANIMATION NATION,2023-10-23 13:42:50.672767
True,2,2013,800,151,8.8,ANIMATION APPRECIATION,2023-10-23 13:43:27.460389
True,1,2002,200,56,7.14,WORLD OF TENNIS,2023-10-23 13:43:44.550931
False,5,2017,1000,108,29.57,MANGA,2023-10-23 13:44:48.828394
False,2,2017,400,103,28.43,MANGA,2023-10-23 13:45:22.102180
True,1,2017,200,125,6.66,MANGA,2023-10-23 13:45:37.901138
True,1,2008,200,120,15.13,APRIL 15: DAY OF DOOM,2023-10-23 13:46:03.411370
True,1,2010,400,286,24.03,DAMAGES,2023-10-23 13:46:43.105266
True,3,2021,1200,160,19.99,ALTERNATE HISTORY NOVELS,2023-10-23 13:47:16.505382
False,4,1988,800,115,53.1,MAGAZINES,2023-10-24 11:08:47.830822
False,4,1988,1600,80,19.54,PRESIDENTS,2023-10-24 12:35:23.978154
True,1,2005,200,159,17.8,COLLEGE FOOTBALL,2023-10-24 12:36:06.845277
False,3,1986,1200,141,540.52,FOOTBALL,2023-10-24 13:56:58.474106
False,3,1984,600,101,70.15,FOOD,2023-10-24 14:01:10.744360
False,3,2012,600,116,21.79,STRINGING ALONG,2023-10-24 14:01:35.677393
False,2,2022,400,134,19.19,U.S. CITIES,2023-10-24 14:26:00.004052
False,4,2015,1600,111,19.25,"TYPE ""B"", NEGATIVE",2023-10-24 14:26:23.421667
False,3,2005,600,126,13.94,IT HAPPENED ONE FEBRUARY,2023-10-24 14:26:44.603574
False,1,2003,400,127,38643.69,POINT,2023-10-25 07:41:22.448678
False,3,1994,1200,133,18.9,FASHION,2023-10-26 11:13:31.051797
False,5,2021,2000,182,644.54,"WRITERS, WITH STYLE",2023-10-26 11:36:43.070745
True,5,2022,2000,165,14.81,INTERNATIONAL AIRLINES,2023-10-26 11:37:03.683192
True,5,1989,1000,127,12508.16,BROOKE SHIELDS SAYS,2023-10-26 16:45:53.941993
False,4,2015,1600,139,29.61,MEDIEVAL LITERATURE,2023-10-26 16:46:33.527628
True,1,2002,200,181,9.79,5 PEOPLE WHO'VE NEVER BEEN IN MY KITCHEN,2023-10-27 10:08:13.661288
False,5,2010,1000,139,6.62,NBA HALL OF FAMERS,2023-10-27 10:08:34.249179
True,2,2011,400,97,9.46,THE NATIONAL INVENTORS HALL OF FAME,2023-10-27 10:08:56.464056
False,2,2013,400,90,6.85,THE INTERNATIONAL WOMEN'S SPORTS HALL OF FAME,2023-10-27 10:09:08.522217
False,4,2005,800,77,9.3,HALL OF FAMER BY POSITION,2023-10-27 10:09:22.043739
False,2,2001,800,143,10.66,THE ASTRONAUT HALL OF FAME,2023-10-27 10:09:36.953276
False,1,2011,200,136,31.92,SPECIAL DAYS,2023-10-27 11:02:07.278878
False,3,2018,1200,133,9.22,JOUST,2023-10-27 11:02:22.868783
False,4,1990,1600,128,8.12,NOVEL PLOTS,2023-10-27 11:02:35.952914
True,3,2008,1200,146,7.8,SPORTS STATUES,2023-10-27 11:02:50.505012
False,4,2015,800,217,25.0,NEW ENGLAND,2023-10-28 17:35:48.289474
True,1,1985,200,105,9.84,TENNIS,2023-10-28 17:36:54.963087
False,5,2017,2000,174,7.45,WHERE'D YOU DISAPPEAR TO?,2023-10-28 21:02:35.266392
True,1,2000,400,125,14.36,COLLEGES & UNIVERSITIES,2023-10-28 21:02:56.129422
True,3,2008,1200,158,143.14,OFF TO COLLEGE,2023-10-28 21:05:28.441128
True,1,2014,200,88,13.73,HARRY POTTER & THE CHAPTER TITLES,2023-10-28 21:06:32.418096
False,3,1995,600,121,8.33,THE ROYAL FAMILY,2023-10-29 08:24:59.512888
False,1,2008,400,100,5.55,THE LION,2023-10-29 08:25:09.486172
True,2,2018,800,124,12.09,"""R""IVERS",2023-10-29 08:25:25.092252
False,2,2003,800,175,9.84,THE ANTHONY QUINN FILM FESTIVAL,2023-10-29 08:25:40.430713
False,1,2000,200,162,5.93,SID & MARTY KROFFT TV,2023-10-29 08:25:50.629949
False,2,1990,400,120,11.3,WESTERN SONGS,2023-10-29 08:26:05.325992
False,2,1992,800,80,15.54,CHEMISTRY,2023-10-29 08:26:24.552017
False,3,2005,600,131,14.38,TOURNAMENT,2023-10-29 08:26:44.883327
False,4,1987,1600,96,12.29,CHEMISTRY,2023-10-29 08:27:03.340993
True,5,1998,2000,135,4.74,WE GOT GOOD CHEMISTRY,2023-10-29 08:27:20.790696
True,5,1992,2000,136,11.2,CHEMISTRY,2023-10-29 08:27:34.797692
True,5,1988,2000,122,25.35,CHEMISTRY,2023-10-29 08:28:07.697578
True,2,1996,800,97,5.96,CHEMISTRY,2023-10-29 08:28:26.078112
False,4,1998,1600,146,19.83,WE GOT GOOD CHEMISTRY,2023-10-29 08:28:51.502652
False,5,1987,2000,115,15.16,CHEMISTRY,2023-10-29 08:29:13.525307
False,3,2005,600,137,59.48,THE NAME OF THE GAME,2023-10-30 10:57:22.114074
False,1,2005,200,63,10.38,MLB TEAMS BY STADIUM,2023-10-30 10:57:41.615464
True,2,2012,400,122,7.7,THE ALL-STAR GAME MVP,2023-10-30 10:57:56.980340
False,5,2006,1000,230,10.09,A GAME OF DARTS,2023-10-30 10:58:11.962268
False,1,2012,400,90,64.36,FLOWERY LANGUAGE,2023-10-30 10:59:31.546447
False,3,1993,1200,154,19.84,FRENCH ART & ARTISTS,2023-10-30 10:59:55.231968
True,1,2006,200,246,23.98,A GAME OF DARTS,2023-10-30 11:01:12.928891
True,4,2006,800,157,48.76,A GAME OF DARTS,2023-10-30 11:02:33.871235
True,3,2006,600,271,31.86,A GAME OF DARTS,2023-10-30 11:03:14.098896
False,2,2006,400,163,15.48,A GAME OF DARTS,2023-10-30 11:05:33.525480
True,1,2012,200,131,30.24,GREG-CELLENT!,2023-10-30 11:06:16.357591
True,1,2009,400,83,4.21,JIMMY,2023-10-31 06:57:51.463605
True,1,2004,400,111,5.86,CREATED,2023-10-31 06:58:00.681852
False,4,2018,1600,128,10.82,VISITORS FROM SPACE,2023-10-31 06:58:15.827626
False,3,2008,600,148,13.73,THE SOUND OF MUSIC,2023-10-31 06:58:34.939131
True,1,1996,400,110,9.17,POLES,2023-10-31 06:58:48.086851
True,3,2022,1200,126,12.09,WRONG TIME,2023-10-31 07:14:36.622456
False,5,2004,2000,123,12.36,"""B"" FOLKS",2023-10-31 13:34:35.329687
False,4,1996,800,122,33.93,HEALTH & MEDICINE,2023-10-31 13:35:14.009434
False,2,1985,400,117,25.72,TV NUMBERS,2023-10-31 13:35:44.713681
True,3,2013,600,119,17.69,BODY PARTS,2023-10-31 13:36:06.545836
True,3,2002,1200,160,10.62,LET'S MAKE A DALE,2023-10-31 13:36:22.040751
False,5,2014,1000,280,13.8,ALASKA'S GLACIERS,2023-10-31 13:36:44.788955
False,3,1992,1200,135,10.25,"HISTORIC ""G''s",2023-10-31 13:36:59.262823
True,5,1996,1000,68,6.65,"""C""OMMON BONDS",2023-10-31 13:37:26.371670
False,5,1998,2000,132,15.64,"THE ""N"" CROWD",2023-10-31 13:37:49.254492
True,2,2015,400,132,11.48,ACIDS,2023-10-31 13:38:05.313225
True,4,2014,1600,129,19.6,LAYING THINGS M TO M,2023-10-31 14:08:57.406080
False,2,2009,400,164,21.64,THE JOHN C. FREMONT EXPERIENCE,2023-10-31 14:10:12.095569
False,4,2019,1600,148,20.31,LIFE ON MARS,2023-10-31 14:10:38.288423
False,3,1994,600,139,30.29,STATE CAPITALS,2023-10-31 14:11:17.750476
False,2,1997,800,127,28.77,FILM DIRECTORS,2023-10-31 14:11:54.450862
True,4,1991,1600,145,25.57,FASHION,2023-10-31 14:12:24.533697
True,1,2012,400,140,41.51,"NASHVILLE, GEOGRAPHIC",2023-10-31 14:13:31.499568
False,4,1993,800,119,195.24,PEOPLE & PLACES,2023-10-31 14:18:24.667954
True,5,2020,2000,156,21.4,AIRPLANE MODE,2023-10-31 17:24:26.626022
False,3,2001,600,118,25.81,AIRPLANE READING,2023-10-31 17:44:41.632693
True,1,1993,200,127,4.91,ANIMAL WORDS & PHRASES,2023-11-01 14:40:30.773415
True,1,1993,200,127,5.2,ANIMAL WORDS & PHRASES,2023-11-01 14:40:31.424361
True,1,2013,400,153,7.6,AFTER I LOST THE PRESIDENTIAL ELECTION,2023-11-01 14:40:52.104763
False,4,2020,1600,125,7.9,PHILOSOPHERS,2023-11-01 14:41:06.965929
True,4,2007,800,114,10.5,SUFFIXES,2023-11-01 14:41:22.385909
False,3,2020,1200,162,68.27,AIRPLANE MODE,2023-11-02 10:38:13.035897
True,3,2004,1200,106,2413.82,NAME THAT BIOPIC,2023-11-02 11:18:47.765918
False,3,2012,1200,73,53.81,"CROSS WORLD CLUES ""P""",2023-11-02 11:19:58.994191
False,5,2016,1000,407,21.03,AIRCRAFT FOR THE AGES,2023-11-02 11:20:23.787821
False,2,1989,800,155,17.33,PRESIDENTIAL RELATIVES,2023-11-02 11:31:48.836612
False,1,2012,200,76,20.01,PRESIDENTIAL LIBRARIES,2023-11-02 11:32:15.064420
True,2,1988,400,113,16.91,"GIVE ME A ""BREAK""",2023-11-02 11:32:37.942158
False,2,1996,800,130,18.85,QUOTATIONS,2023-11-02 11:33:19.880542
True,2,2019,400,179,5.04,CELEBS ON TWITTER,2023-11-02 11:33:28.175461
False,4,2006,800,181,41.25,THAT'S POLITICS,2023-11-02 11:34:20.810802
False,3,1985,600,113,14.59,MYSTERIES,2023-11-02 11:36:26.771554
True,2,1996,400,133,20.69,U.S. GEOGRAPHY,2023-11-02 11:36:51.570242
True,2,1997,400,112,14.38,ANIMALS,2023-11-02 11:37:16.240016
False,3,1998,1200,149,30.79,DIRECTING THEIR WIVES,2023-11-02 11:37:56.849950
False,1,2005,400,99,28.53,AROUND THE WORLD,2023-11-02 11:38:34.130955
False,4,2014,1600,155,32.18,POETIC LINES,2023-11-02 11:39:11.253436
True,4,2000,800,63,9.92,NAME THE AUTOMAKER,2023-11-02 11:39:26.531449
True,3,1997,600,153,11.21,TV CARTOON THEMES,2023-11-02 11:39:46.860448
False,3,2001,1200,149,17.08,McGRAW-HILL,2023-11-02 11:40:12.262080
False,1,2007,400,158,26.09,FOREIGN CINEMA,2023-11-02 11:40:41.861065
False,1,2000,400,152,57.06,TV REDUX,2023-11-02 11:41:41.832440
False,3,1997,1200,141,11.88,ART & ARTISTS,2023-11-02 11:41:57.278402
False,1,2014,200,132,18.64,"FASHION ""P""IECES",2023-11-03 07:09:36.075289
False,5,1990,1000,137,12.33,ECOLOGY,2023-11-03 07:09:51.699670
False,3,2010,1200,225,15.22,HOLLYWOOD TO BROADWAY,2023-11-03 08:36:30.563993
False,2,2012,800,113,10.29,WHERE'D YA GET THAT TITLE?,2023-11-03 08:37:33.019734
False,4,2002,1600,147,7.59,WHALE WATCHING,2023-11-03 08:37:46.163243
True,1,1999,200,76,7.38,HURRICANE NAMES,2023-11-03 08:37:57.094994
False,5,1985,2000,115,11.01,GEOLOGY,2023-11-03 08:38:13.571993
False,4,2018,1600,171,8.91,BEFORE & AFTER AT THE MALL,2023-11-03 08:38:33.598411
False,5,2007,1000,138,10.0,NOT TO BE CONFUSED,2023-11-03 08:38:48.813306
True,1,2007,200,79,7.8,TO BUILD A FLOWER,2023-11-03 08:38:59.587258
False,2,2022,800,151,13.65,IT'S KIND OF A FUNNY STORY,2023-11-03 08:39:17.204349
True,5,2014,1000,104,8.56,CEREAL CHARACTERS,2023-11-03 08:41:49.397596
False,5,2021,2000,147,13.38,GHOST,2023-11-03 13:00:54.753297
False,2,1994,800,118,8.53,LANGUAGES,2023-11-03 13:01:09.552844
False,2,2000,800,158,11.74,INAUGURAL ADDRESSES,2023-11-03 13:01:21.791271
True,5,1989,2000,143,5.92,THE EARTH,2023-11-03 13:01:31.273225
True,1,2005,200,145,6.74,ALL SAINTS,2023-11-03 13:02:30.451708
False,3,1991,600,115,10.75,POLAR ANIMALS,2023-11-03 13:02:47.317942
False,5,2001,1000,142,3304.5,PIGSKIN PIX,2023-11-03 13:57:57.783806
True,3,2002,600,95,7.2,FOOD & DRINK,2023-11-03 13:58:07.925592
False,3,1985,1200,107,5.07,FAMOUS PAIRS,2023-11-03 13:58:17.662755
False,5,1989,1000,153,12.67,SPORTS QUOTES,2023-11-03 13:58:35.491068
True,4,2014,800,111,6.53,SPORTS STARS,2023-11-03 13:58:46.143497
False,3,1996,600,132,10.96,COWBOY TALK,2023-11-03 13:59:02.447121
True,1,2012,200,127,16.11,"SING US A SONG, YOU'RE THE PIANO MAN",2023-11-03 13:59:25.082126
True,2,2019,800,165,9.62,KIDD STUFF,2023-11-03 13:59:40.700530
True,3,2018,600,94,7.9,"""HI"" ""HO""",2023-11-03 13:59:58.971562
False,1,1999,200,133,10.18,SPORTS 1998,2023-11-03 14:00:13.020730
False,2,2008,800,154,8.57,FAMOUS ELEPHANTS,2023-11-03 14:01:11.347097
True,5,1999,2000,135,7.43,HEDGEHOG HODGEPODGE,2023-11-03 14:01:23.907483
True,2,1989,800,100,16.63,PIANO LESSON,2023-11-03 14:24:15.575151
True,3,2003,1200,246,10.26,PIANO LESSONS,2023-11-03 14:24:33.461109
True,4,1998,1600,143,14.9,PIANO KEYS,2023-11-03 14:24:54.693630
True,5,1996,1000,89,5.52,THE PIANO,2023-11-03 14:25:08.523530
False,5,2003,2000,109,72.14,PIANO PIECES,2023-11-03 14:26:30.410578
True,1,1998,400,104,4.89,PIANO KEYS,2023-11-03 14:26:42.199887
True,3,1994,600,143,21.78,THE LIBRARY OF CONGRESS,2023-11-03 14:27:11.881933
True,4,2012,800,117,13.91,"SING US A SONG, YOU'RE THE PIANO MAN",2023-11-03 14:27:32.001000
False,4,2003,1600,143,26.96,I LOVE A PIANO,2023-11-03 14:28:05.291731
False,5,1988,1000,130,18.93,THE PIANO,2023-11-03 14:28:30.204553
True,3,2019,600,163,25.48,PLAYER'S PIANO,2023-11-03 14:29:01.018517
True,5,1991,1000,129,26.88,THE PIANO,2023-11-03 14:29:37.386046
False,3,1993,600,102,8.48,POTENT POTABLES,2023-11-03 14:29:53.759920
False,2,2003,800,133,16.51,I LOVE A PIANO,2023-11-03 14:30:15.975350
False,1,1996,200,132,18.74,THE PIANO,2023-11-03 14:31:57.684452
True,5,2019,1000,160,19.64,PLAYER'S PIANO,2023-11-03 14:32:23.602736
True,3,2008,1200,266,31.46,MAKING PIANOS AT STEINWAY,2023-11-03 14:33:03.146459
False,4,1989,1600,90,6.49,PIANO LESSON,2023-11-03 14:33:57.355992
False,5,2008,2000,291,30.03,MAKING PIANOS AT STEINWAY,2023-11-03 14:34:34.293021
True,1,2001,400,116,10.77,SPORTS GREATS,2023-11-04 08:06:57.068031
False,3,1997,600,124,11.74,SPORTS,2023-11-04 08:07:23.406217
False,5,2021,2000,116,22.21,TRANSPORTATION,2023-11-04 08:07:50.633583
True,3,1991,600,129,11.7,SPORTS,2023-11-04 08:08:09.128759
True,2,1989,400,133,10.24,TRANSPORTATION,2023-11-04 08:08:47.859325
False,5,2014,1000,83,28.52,"THE ""NFL""",2023-11-04 08:09:27.647212
True,2,2000,400,61,6.69,NFL HOME STADIUMS,2023-11-04 08:09:44.624313
False,3,2002,1200,65,25.39,NFL HOME STADIUMS,2023-11-04 08:10:21.586722
False,3,2005,600,60,24.86,NFL HOME STADIUMS,2023-11-04 08:10:52.341564
True,3,2000,600,65,17.69,NFL HOME STADIUMS,2023-11-04 08:11:17.074561
True,3,2000,600,65,17.96,NFL HOME STADIUMS,2023-11-04 08:11:17.505131
True,4,2007,1600,148,6.36,WAR & PIZZA,2023-11-04 08:12:01.201486
False,1,2007,200,143,23.37,YOU WANNA PIZZA THIS?,2023-11-04 08:12:31.801900
False,4,2003,1600,122,9.77,HISTORIC NAMES,2023-11-04 08:12:52.465587
False,2,2008,800,76,6.02,BROADWAY SHOWS BY ROLES,2023-11-04 08:13:16.572734
True,3,1997,1200,143,17.37,“R” MOVIES,2023-11-04 08:13:36.415559
False,1,1993,200,138,20.45,MOVIE QUOTES,2023-11-04 08:14:23.531527
True,4,2015,1600,117,25.83,MOVIES ABOUT WEATHER?,2023-11-04 08:14:52.829154
False,1,1999,200,134,60.24,TV TO FILM,2023-11-04 08:15:59.546637
False,4,2020,1600,97,19.19,QUOTING THE COMEDY FILM,2023-11-04 08:16:30.123903
False,2,1997,400,108,37.6,TITLE FILM FEMALES,2023-11-04 08:17:20.087412
False,3,1993,600,143,1001.75,RECENT FILMS,2023-11-04 08:34:10.407534
True,1,2015,200,74,5.29,LAST NAMES IN THE HARRY POTTER BOOKS,2023-11-04 20:21:02.407895
True,2,2005,400,60,44.33,"FISH, BIRD OR MAMMAL",2023-11-04 21:38:44.736098
False,3,2016,1200,155,6.66,"THANK YOU, MA'AM",2023-11-04 21:40:11.996187
False,3,1990,600,144,8.41,JUNE 1969,2023-11-04 21:40:23.485443
True,4,2008,1600,157,6.01,START YOUR ENGINES,2023-11-04 21:40:33.321100
True,4,1997,1600,57,46.59,STATE ANAGRAMS,2023-11-04 21:41:46.182639
True,2,2010,400,113,4.61,THE U.S. CONSTITUTION,2023-11-04 21:43:20.142671
True,1,2012,400,114,8.31,PLANETARY MATTERS?,2023-11-04 21:43:36.291429
False,2,2007,400,150,20.81,THE BELOVED BRACHIOSAURUS,2023-11-04 21:44:02.169963
False,4,1987,1600,100,13.74,JUNE,2023-11-04 21:44:19.709771
False,1,2018,400,149,19.26,CELEBRITY PARTIAL NAME CHANGES,2023-11-04 21:45:00.762617
True,4,2013,800,83,4.48,M IN THE MIDDLE,2023-11-04 21:45:08.537172
True,1,2002,200,134,5.37,U.S. ENDANGERED SPECIES,2023-11-04 21:45:18.661708
False,1,2012,400,70,25.29,ON YOUR MARKS,2023-11-04 21:45:48.429338
False,5,2018,1000,155,8.41,THE VIEW FROM THE TOP,2023-11-04 21:46:00.041512
False,1,2018,400,120,8.95,PRISON,2023-11-04 21:46:12.202630
False,3,2022,600,179,14.31,"YES, CHEF!",2023-11-04 21:46:30.112362
False,5,2022,1000,173,11.43,A CONFRONTATION OF BIBLICAL PROPORTIONS,2023-11-04 21:46:51.074241
True,2,2013,400,151,7.97,LOOKING GOOD!,2023-11-04 21:47:02.320116
False,1,1997,200,117,8.66,FAMOUS AMERICANS,2023-11-04 21:47:16.797135
False,1,1985,200,82,4.63,BODIES OF WATER,2023-11-05 09:50:27.838062
True,1,1995,200,118,8.84,FOOD & DRINK,2023-11-06 07:20:45.491121
False,2,1987,400,133,5.47,PEOPLE,2023-11-06 07:20:56.836805
False,1,2007,200,156,13.28,THE OLD WEST,2023-11-06 07:21:12.625035
False,3,2018,1200,110,14.92,WORLD WAR II SLANG,2023-11-06 07:21:31.337380
False,1,2009,400,126,14.65,PHYSICS,2023-11-06 07:21:49.705660
False,2,2019,800,158,13.62,MEETING GOD,2023-11-06 07:22:07.244276
False,3,2014,600,125,11.9,NEXT IN LINE,2023-11-06 07:22:23.453182
True,3,2000,1200,103,11.83,DOTS NICE,2023-11-06 07:22:37.932274
True,2,1997,800,117,6.69,EUROPEAN CAPITALS,2023-11-06 07:22:52.199787
True,2,2003,800,78,4.98,SHADES OF GREEN,2023-11-06 07:23:05.459349
True,2,2003,400,106,14.21,CAPITAL CITY HOTELS,2023-11-06 07:23:26.700442
True,1,1999,200,129,9.92,C IS FOR...,2023-11-06 08:28:29.613341
False,1,2016,400,70,9.25,"""MM""",2023-11-06 08:28:43.863951
False,2,2005,800,120,9.03,TV DINNERS,2023-11-06 08:29:02.569486
False,2,2016,800,109,14.57,"THE HOLY ""C""",2023-11-06 08:29:22.617823
True,3,2019,600,152,7.03,THERE'S AN EMOJI FOR THAT,2023-11-06 08:29:37.865641
False,2,1997,400,138,13.35,BROKEN ENGLISH,2023-11-06 08:29:57.351197
False,2,2012,800,125,32.48,"""C"" MONSTERS",2023-11-06 08:30:34.914793
False,4,2003,800,140,17.52,ROAD MOVIES,2023-11-06 08:30:55.993455
False,4,2012,800,155,26.28,INTERVIEWING THE INTERVIEWER,2023-11-06 08:31:40.368168
False,1,1994,200,137,21.1,HOLLYWOOD HODGEPODGE,2023-11-06 08:32:05.134057
False,4,2007,1600,135,28.32,BASIC SCIENCE,2023-11-06 08:32:37.353158
False,5,1987,2000,129,7.78,MATHEMATICS,2023-11-06 08:32:54.945366
True,1,2002,400,146,37.42,YOU DO THE MATH,2023-11-06 08:33:53.930311
True,5,1988,2000,116,7.08,MATHEMATICS,2023-11-06 08:35:36.100476
True,2,1986,400,129,11.64,MATHEMATICS,2023-11-06 08:35:52.725620
False,1,2001,400,105,12.93,WACKY MATH,2023-11-06 08:36:21.986825
True,1,2002,200,161,7.05,LET A SMILE BE YOUR UMBRIA,2023-11-06 08:37:12.859047
True,4,2004,1600,127,21.91,TOP 40 MATH,2023-11-06 08:40:00.841973
True,4,1984,1600,84,9.13,BASEBALL,2023-11-06 13:50:56.269424
False,5,2008,1000,135,8.39,MAJOR LEAGUE BASEBALL,2023-11-06 13:51:13.294026
True,2,2023,400,198,6.03,I LEARNED IT ON SCHOOLHOUSE ROCK,2023-11-07 07:33:19.606512
True,3,2007,600,120,22.32,STATE SONG LYRICS,2023-11-07 07:33:47.265641
True,2,2010,800,96,12.54,KITTY LIT,2023-11-07 07:34:05.218494
False,4,1984,1600,79,77.13,WOMEN,2023-11-07 07:35:27.167591
False,5,2013,2000,110,14.99,DEFENSE ABBREV.,2023-11-07 07:35:45.221666
False,5,1990,1000,106,6.72,"STARTS WITH ""KH""",2023-11-07 07:35:56.394701
False,4,2000,800,122,29.75,COMETS,2023-11-07 07:36:30.507747
True,1,2004,200,133,70.76,SPECS & THE CITY,2023-11-07 07:37:46.940392
False,3,1996,600,139,16.4,PEOPLE OF THE '60s,2023-11-07 07:38:21.656604
True,5,2020,2000,97,9.28,"IT STARTS WITH ""U""",2023-11-07 07:38:34.275071
True,2,2014,400,157,29.8,RECENT TV,2023-11-07 07:39:11.232154
False,4,1984,800,123,79.04,SPORTS QUOTES,2023-11-07 07:40:36.158574
False,3,2000,1200,112,15.9,YE GODS!,2023-11-07 07:40:57.994384
True,3,2013,600,133,26.01,ECONOMICS,2023-11-07 07:41:28.205094
False,3,2010,600,150,17.83,HERE COME THE MONSTERS!,2023-11-07 07:42:03.800582
False,4,1983,800,85,46.52,WILD WEST,2023-11-07 07:42:53.034043
False,1,1997,400,145,14.38,MOVIE CLASSICS,2023-11-07 12:17:32.439420
False,1,2011,200,154,16.84,WORLD HISTORY,2023-11-07 12:17:54.403484
False,1,2020,200,177,10.14,SHORT STORY SYLLABUS,2023-11-07 12:18:10.402444
True,4,1997,800,108,11.45,TRANSPORTATION,2023-11-07 12:18:34.596454
True,5,2021,1000,126,6.46,CATHAY SOCIETY,2023-11-07 12:18:49.350294
True,4,1991,1600,134,13.74,DENTISTRY,2023-11-07 12:19:12.044067
True,3,1987,1200,119,5.48,PHYSICS,2023-11-07 12:19:28.160369
True,4,1997,800,117,10.58,NAME THE DECADE,2023-11-07 12:19:44.017437
False,2,1988,400,100,15.49,SOUTH DAKOTA,2023-11-07 12:20:10.778482
True,2,2017,800,87,13.8,MICROSOFT WORD,2023-11-07 15:43:40.497918
False,3,2006,1200,282,8.06,CATALINA,2023-11-07 15:44:03.334528
False,2,1989,800,113,9.37,OPERA,2023-11-07 15:44:15.218590
False,5,1996,2000,118,7.29,AMERICAN INDIANS,2023-11-07 15:44:25.121475
False,2,2007,800,163,15.69,HOW SWEDE IT IS!,2023-11-07 15:44:44.101136
True,3,1990,600,127,19.56,CATS,2023-11-07 15:45:09.568949
True,3,1991,600,137,16.06,TRANSPORTATION,2023-11-07 15:45:50.540542
True,2,1988,400,131,7.13,SPORTS,2023-11-07 15:46:07.947159
False,3,1995,600,139,11.07,TRANSPORTATION,2023-11-07 15:46:22.264694
False,4,2022,800,97,20.43,SPORTS FRANCHISES' PREVIOUS HOMES,2023-11-07 15:47:28.342587
False,5,2006,1000,92,15.82,TRANSPORTATION,2023-11-07 15:47:47.429971
True,1,2003,400,139,14.06,PRO SPORTS TEAMS,2023-11-07 15:48:04.663363
False,4,2011,800,144,10.12,HOCKEY,2023-11-07 15:48:32.390404
True,2,2009,800,152,9.19,HOCKEY QUOTES,2023-11-07 15:48:45.184167
True,1,1987,200,128,11.11,FIELD HOCKEY,2023-11-07 15:49:03.628521
